news_id,y_for,y_fact
53969,1.0,0.8888888888888888
53970,0.6,0.4
53971,0.6666666666666666,1.0
53972,0.6666666666666666,1.0
53973,0.16666666666666666,0.7101449275362319
53974,0.2222222222222222,0.6153846153846154
53975,0.6666666666666666,1.0
53976,0.875,1.0
53977,1.0,1.0
53978,1.0,1.0
53979,0.6666666666666666,1.0
53980,0.10344827586206896,0.39285714285714285
53981,1.0,1.0
53982,0.8333333333333334,1.0
53983,0.5625,0.8125
53984,1.0,1.0
53985,0.6666666666666666,1.0
53986,0.42452830188679247,0.7941176470588235
53987,1.0,1.0
53988,0.47058823529411764,0.7333333333333333
53989,0.15,0.4492753623188406
53990,1.0,1.0
53991,1.0,0.8
53992,1.0,1.0
53993,0.9333333333333333,0.9333333333333333
53994,1.0,0.6666666666666666
53995,0.42105263157894735,0.35294117647058826
53996,1.0,0.9523809523809523
53997,0.5,0.6666666666666666
53998,0.6666666666666666,0.6666666666666666
53999,0.21739130434782608,0.5
54000,0.5714285714285714,0.8571428571428571
54001,1.0,1.0
54002,0.6666666666666666,0.6666666666666666
54003,1.0,1.0
54004,0.4,0.7
54005,1.0,0.9230769230769231
54006,1.0,0.6785714285714286
54007,1.0,1.0
54008,1.0,1.0
54009,0.875,1.0
54010,1.0,1.0
54011,1.0,1.0
54012,0.8,0.75
54013,0.6666666666666666,1.0
54014,0.8888888888888888,0.8888888888888888
54015,0.6,0.8
54016,0.95,1.0
54017,0.7777777777777778,0.75
54018,1.0,1.0
54019,1.0,0.75
54020,0.4722222222222222,0.5
54021,1.0,1.0
54022,0.5263157894736842,0.7222222222222222
54023,0.6666666666666666,1.0
54024,0.6666666666666666,1.0
54025,0.8,0.4
54026,1.0,1.0
54027,1.0,1.0
54028,0.2,0.6153846153846154
54029,1.0,1.0
54030,1.0,1.0
54031,0.5555555555555556,0.7058823529411765
54032,1.0,0.7142857142857143
54033,0.6724137931034483,0.9069767441860465
54034,0.48,0.64
54035,0.125,0.375
54036,0.6666666666666666,0.6666666666666666
54037,0.9767441860465116,0.8604651162790697
54038,1.0,1.0
54039,0.5555555555555556,1.0
54040,0.6666666666666666,1.0
54041,1.0,1.0
54042,0.75,0.7142857142857143
54043,1.0,1.0
54044,0.6666666666666666,1.0
54045,1.0,1.0
54046,0.3090909090909091,0.7454545454545455
54047,0.75,0.75
54048,0.875,1.0
54049,0.8571428571428571,0.8571428571428571
54050,1.0,1.0
54051,0.6666666666666666,1.0
54052,1.0,1.0
54053,0.75,1.0
54054,1.0,1.0
54055,0.5,0.6666666666666666
54056,1.0,1.0
54057,0.44,0.47368421052631576
54058,1.0,1.0
54059,0.3333333333333333,1.0
54060,0.6521739130434783,0.5909090909090909
54061,0.7142857142857143,0.42857142857142855
54062,1.0,1.0
54063,0.8846153846153846,0.9230769230769231
54064,1.0,0.9
54065,1.0,1.0
54066,0.6666666666666666,1.0
54067,1.0,1.0
54068,0.5,0.5
54069,1.0,1.0
54070,1.0,0.875
54071,1.0,1.0
54072,1.0,1.0
54073,1.0,1.0
54074,0.8,0.8
54075,0.6666666666666666,1.0
54076,1.0,0.75
54077,0.3333333333333333,0.8125
54078,0.0,1.0
54079,0.5588235294117647,0.4838709677419355
54080,0.6666666666666666,1.0
54081,0.3333333333333333,0.6296296296296297
54082,1.0,1.0
54083,1.0,1.0
54084,0.6666666666666666,1.0
54085,1.0,1.0
54086,0.6666666666666666,0.9166666666666666
54087,1.0,1.0
54088,1.0,1.0
54089,1.0,1.0
54090,0.6666666666666666,1.0
54091,1.0,1.0
54092,1.0,1.0
54093,1.0,0.9642857142857143
54094,1.0,0.9285714285714286
54095,0.6666666666666666,1.0
54096,1.0,1.0
54097,0.6666666666666666,1.0
54098,0.6666666666666666,1.0
54099,1.0,1.0
54100,1.0,1.0
54101,1.0,1.0
54102,1.0,1.0
54103,0.7777777777777778,0.8863636363636364
54104,1.0,1.0
54105,0.16666666666666666,0.3333333333333333
54106,0.9523809523809523,0.926829268292683
54107,0.8333333333333334,0.8333333333333334
54108,1.0,1.0
54109,0.6666666666666666,1.0
54110,1.0,1.0
54111,1.0,0.96
54112,0.6666666666666666,1.0
54113,0.6666666666666666,1.0
54114,1.0,1.0
54115,0.75,1.0
54116,0.5,1.0
54117,1.0,1.0
54118,0.3333333333333333,0.6666666666666666
54119,0.0,0.3333333333333333
54120,0.6666666666666666,0.6666666666666666
54121,0.8333333333333334,0.8333333333333334
54122,1.0,1.0
54123,1.0,1.0
54124,1.0,0.9565217391304348
54125,1.0,1.0
54126,0.7333333333333333,0.7857142857142857
54127,0.8979591836734694,0.9795918367346939
54128,1.0,1.0
54129,1.0,1.0
54130,1.0,0.8333333333333334
54131,1.0,1.0
54132,1.0,1.0
54133,1.0,1.0
54134,0.25,0.25
54135,1.0,1.0
54136,1.0,1.0
54137,1.0,1.0
54138,1.0,1.0
54139,0.6,1.0
54140,1.0,1.0
54141,1.0,1.0
54142,1.0,1.0
54143,1.0,1.0
54144,0.6666666666666666,1.0
54145,0.6666666666666666,1.0
54146,1.0,1.0
54147,1.0,1.0
54148,1.0,1.0
54149,0.75,1.0
54150,0.8571428571428571,0.7142857142857143
54151,0.96,0.8979591836734694
54152,0.8974358974358975,1.0
54153,0.9,0.8571428571428571
54154,1.0,1.0
54155,0.9,1.0
54156,1.0,1.0
54157,0.0,0.0
54158,0.5714285714285714,0.8333333333333334
54159,1.0,1.0
54160,0.5,0.25
54161,0.5,0.5
54162,0.3333333333333333,0.8333333333333334
54163,1.0,0.8571428571428571
54164,0.0,0.6666666666666666
54165,1.0,0.85
54166,1.0,1.0
54167,0.75,1.0
54168,1.0,1.0
54169,0.4838709677419355,0.3448275862068966
54170,0.5833333333333334,0.5454545454545454
54171,1.0,1.0
54172,1.0,1.0
54173,1.0,1.0
54174,1.0,1.0
54175,0.9642857142857143,0.9642857142857143
54176,0.875,1.0
54177,0.6,0.9
54178,0.8333333333333334,0.5
54179,1.0,1.0
54180,1.0,1.0
54181,1.0,1.0
54182,1.0,1.0
54183,1.0,1.0
54184,1.0,1.0
54185,0.71875,0.8333333333333334
54186,0.4,1.0
54187,0.36363636363636365,0.6
54188,1.0,1.0
54189,0.6,0.75
54190,1.0,1.0
54191,0.6190476190476191,0.6129032258064516
54192,0.5,1.0
54193,1.0,1.0
54194,1.0,1.0
54195,1.0,1.0
54196,0.4,0.75
54197,0.8888888888888888,0.7777777777777778
54198,0.6666666666666666,1.0
54199,0.6153846153846154,0.6153846153846154
54200,1.0,0.90625
54201,1.0,1.0
54202,1.0,1.0
54203,1.0,1.0
54204,1.0,1.0
54205,1.0,1.0
54206,0.8888888888888888,0.8888888888888888
54207,0.75,0.875
54208,0.8571428571428571,0.9285714285714286
54209,1.0,1.0
54210,0.16666666666666666,0.6666666666666666
54211,0.8252427184466019,0.8762886597938144
54212,1.0,1.0
54213,1.0,1.0
54214,0.5,1.0
54215,1.0,1.0
54216,1.0,1.0
54217,0.8571428571428571,1.0
54218,0.75,1.0
54219,1.0,1.0
54220,1.0,1.0
54221,0.6666666666666666,1.0
54222,1.0,1.0
54223,0.8,1.0
54224,1.0,1.0
54225,0.6666666666666666,1.0
54226,1.0,1.0
54227,0.9285714285714286,1.0
54228,0.8,1.0
54229,1.0,1.0
54230,0.6666666666666666,1.0
54231,0.6666666666666666,1.0
54232,0.6666666666666666,0.6666666666666666
54233,1.0,0.8888888888888888
54234,1.0,1.0
54235,0.3333333333333333,0.6666666666666666
54236,0.3333333333333333,0.6666666666666666
54237,1.0,1.0
54238,0.6666666666666666,1.0
54239,1.0,0.6666666666666666
54240,1.0,1.0
54241,0.3888888888888889,0.6
54242,0.10126582278481013,0.6376811594202898
54243,0.6666666666666666,1.0
54244,1.0,1.0
54245,0.6666666666666666,1.0
54246,1.0,1.0
54247,1.0,0.6666666666666666
54248,1.0,1.0
54249,1.0,1.0
54250,0.8571428571428571,1.0
54251,0.6666666666666666,1.0
54252,1.0,1.0
54253,1.0,1.0
54254,1.0,1.0
54255,1.0,1.0
54256,1.0,1.0
54257,1.0,1.0
54258,1.0,1.0
54259,1.0,1.0
54260,1.0,1.0
54261,1.0,1.0
54262,0.6666666666666666,1.0
54263,0.6666666666666666,1.0
54264,1.0,1.0
54265,1.0,1.0
54266,0.8974358974358975,1.0
54267,1.0,1.0
54268,1.0,0.9857142857142858
54269,0.9166666666666666,1.0
54270,1.0,1.0
54271,1.0,1.0
54272,0.3333333333333333,0.75
54273,0.7777777777777778,1.0
54274,0.25,0.75
54275,0.55,0.7043478260869566
54276,0.75,0.875
54277,0.5333333333333333,0.7666666666666667
54278,1.0,0.8
54279,0.8666666666666667,0.9310344827586207
54280,1.0,1.0
54281,0.25,0.5
54282,1.0,1.0
54283,1.0,1.0
54284,0.8333333333333334,0.75
54285,0.7272727272727273,0.8181818181818182
54286,0.5454545454545454,0.9090909090909091
54287,1.0,1.0
54288,0.4074074074074074,0.9259259259259259
54289,0.625,0.5
54290,0.6666666666666666,0.8
54291,0.7142857142857143,1.0
54292,0.7777777777777778,0.8888888888888888
54293,1.0,1.0
54294,1.0,1.0
54295,1.0,1.0
54296,0.75,1.0
54297,0.7142857142857143,0.8571428571428571
54298,1.0,1.0
54299,0.5,0.75
54300,0.21153846153846154,0.38461538461538464
54301,0.2,0.6
54302,1.0,1.0
54303,1.0,1.0
54304,1.0,1.0
54305,0.625,0.5
54306,0.8,1.0
54307,0.8333333333333334,1.0
54308,0.75,1.0
54309,1.0,1.0
54310,1.0,1.0
54311,0.5,1.0
54312,1.0,1.0
54313,1.0,1.0
54314,1.0,1.0
54315,0.7142857142857143,0.8571428571428571
54316,0.24,0.7916666666666666
54317,1.0,1.0
54318,0.7590361445783133,0.5733333333333334
54319,1.0,1.0
54320,1.0,1.0
54321,1.0,1.0
54322,0.6666666666666666,0.8333333333333334
54323,0.8,1.0
54324,1.0,1.0
54325,1.0,1.0
54326,0.6,0.4
54327,0.6666666666666666,0.6666666666666666
54328,1.0,1.0
54329,1.0,1.0
54330,0.7142857142857143,1.0
54331,1.0,1.0
54332,1.0,1.0
54333,0.47058823529411764,0.6875
54334,1.0,1.0
54335,0.16666666666666666,0.8
54336,1.0,1.0
54337,1.0,1.0
54338,1.0,1.0
54339,1.0,1.0
54340,0.9090909090909091,1.0
54341,0.6666666666666666,1.0
54342,0.7,0.9
54343,0.6521739130434783,0.8125
54344,0.9459459459459459,0.9444444444444444
54345,1.0,1.0
54346,1.0,1.0
54347,1.0,1.0
54348,1.0,0.9361702127659575
54349,0.6666666666666666,1.0
54350,0.5,0.9333333333333333
54351,1.0,1.0
54352,0.4444444444444444,0.7777777777777778
54353,0.9375,0.9375
54354,1.0,1.0
54355,1.0,1.0
54356,1.0,1.0
54357,0.6666666666666666,1.0
54358,1.0,1.0
54359,1.0,1.0
54360,0.6666666666666666,1.0
54361,1.0,1.0
54362,0.6,0.8
54363,1.0,1.0
54364,1.0,1.0
54365,1.0,1.0
54366,0.5,0.5
54367,0.6666666666666666,0.6666666666666666
54368,1.0,1.0
54369,0.6666666666666666,1.0
54370,0.6153846153846154,0.9230769230769231
54371,0.6,0.8333333333333334
54372,1.0,1.0
54373,1.0,1.0
54374,0.6666666666666666,1.0
54375,0.6666666666666666,1.0
54376,1.0,1.0
54377,1.0,1.0
54378,1.0,1.0
54379,1.0,1.0
54380,0.75,1.0
54381,0.9629629629629629,0.9629629629629629
54382,0.875,0.8571428571428571
54383,0.6,0.6
54384,0.5714285714285714,1.0
54385,0.5980392156862745,0.6633663366336634
54386,1.0,0.5
54387,0.9230769230769231,1.0
54388,1.0,1.0
54389,1.0,1.0
54390,1.0,1.0
54391,0.6666666666666666,1.0
54392,0.6666666666666666,1.0
54393,0.5454545454545454,1.0
54394,1.0,1.0
54395,1.0,1.0
54396,1.0,1.0
54397,1.0,1.0
54398,1.0,0.7142857142857143
54399,1.0,1.0
54400,1.0,1.0
54401,0.8947368421052632,0.8888888888888888
54402,0.8709677419354839,1.0
54403,1.0,0.875
54404,0.6666666666666666,1.0
54405,0.6666666666666666,1.0
54406,0.5652173913043478,0.95
54407,0.6666666666666666,1.0
54408,0.42857142857142855,0.14285714285714285
54409,0.3333333333333333,0.7142857142857143
54410,1.0,1.0
54411,0.5,0.5
54412,0.6666666666666666,1.0
54413,1.0,1.0
54414,0.6666666666666666,1.0
54415,0.8,0.8
54416,1.0,1.0
54417,1.0,1.0
54418,0.6666666666666666,1.0
54419,1.0,0.8947368421052632
54420,0.6666666666666666,1.0
54421,0.631578947368421,0.8888888888888888
54422,0.6666666666666666,1.0
54423,1.0,1.0
54424,0.6666666666666666,1.0
54425,0.75,1.0
54426,1.0,1.0
54427,0.6666666666666666,1.0
54428,0.6666666666666666,1.0
54429,0.5,1.0
54430,0.8333333333333334,1.0
54431,1.0,0.4444444444444444
54432,0.4,0.8
54433,1.0,0.9285714285714286
54434,0.2,0.8888888888888888
54435,1.0,1.0
54436,1.0,1.0
54437,0.6666666666666666,1.0
54438,0.6666666666666666,1.0
54439,0.9333333333333333,1.0
54440,0.7843137254901961,0.6046511627906976
54441,0.9,0.9
54442,0.9444444444444444,0.8888888888888888
54443,1.0,1.0
54444,1.0,1.0
54445,1.0,0.75
54446,1.0,1.0
54447,1.0,1.0
54448,0.631578947368421,0.8888888888888888
54449,0.6666666666666666,1.0
54450,0.6666666666666666,1.0
54451,0.3333333333333333,0.8
54452,0.8,0.8235294117647058
54453,1.0,1.0
54454,1.0,1.0
54455,0.35294117647058826,0.6333333333333333
54456,1.0,1.0
54457,0.0,1.0
54458,0.6,0.6
54459,1.0,1.0
54460,0.27692307692307694,0.7368421052631579
54461,0.6666666666666666,0.6666666666666666
54462,1.0,1.0
54463,1.0,1.0
54464,0.5,0.5
54465,0.3548387096774194,0.5806451612903226
54466,1.0,0.8333333333333334
54467,0.5714285714285714,0.6666666666666666
54468,1.0,1.0
54469,0.6666666666666666,1.0
54470,0.625,1.0
54471,1.0,1.0
54472,1.0,0.9615384615384616
54473,1.0,0.8
54474,0.5833333333333334,1.0
54475,1.0,1.0
54476,0.6666666666666666,0.3333333333333333
54477,0.38461538461538464,0.5454545454545454
54478,1.0,1.0
54479,0.6666666666666666,1.0
54480,1.0,1.0
54481,0.5,0.8333333333333334
54482,0.3333333333333333,1.0
54483,1.0,1.0
54484,1.0,1.0
54485,0.6363636363636364,0.5833333333333334
54486,0.7222222222222222,0.9444444444444444
54487,0.75,0.75
54488,0.8571428571428571,0.7142857142857143
54489,0.3333333333333333,1.0
54490,0.8666666666666667,1.0
54491,0.6111111111111112,0.8333333333333334
54492,0.42857142857142855,0.8571428571428571
54493,0.9545454545454546,0.9545454545454546
54494,0.7894736842105263,0.8947368421052632
54495,1.0,1.0
54496,0.8461538461538461,0.9166666666666666
54497,1.0,1.0
54498,1.0,1.0
54499,0.6666666666666666,0.8888888888888888
54500,0.6363636363636364,0.7272727272727273
54501,0.32,0.8260869565217391
54502,0.7555555555555555,0.6875
54503,1.0,1.0
54504,0.75,1.0
54505,1.0,1.0
54506,0.6363636363636364,0.7272727272727273
54507,1.0,1.0
54508,1.0,1.0
54509,1.0,1.0
54510,1.0,1.0
54511,1.0,1.0
54512,0.34,0.6382978723404256
54513,0.5294117647058824,0.5833333333333334
54514,0.6666666666666666,0.6666666666666666
54515,1.0,1.0
54516,1.0,0.9090909090909091
54517,1.0,1.0
54518,1.0,1.0
54519,0.8,1.0
54520,0.5,1.0
54521,0.5333333333333333,0.9285714285714286
54522,0.5,1.0
54523,0.9032258064516129,0.6428571428571429
54524,0.9565217391304348,0.9523809523809523
54525,0.45454545454545453,0.7777777777777778
54526,1.0,1.0
54527,1.0,1.0
54528,1.0,1.0
54529,0.85,0.95
54530,1.0,1.0
54531,1.0,1.0
54532,0.125,0.8333333333333334
54533,0.5,0.5
54534,0.6470588235294118,1.0
54535,1.0,1.0
54536,1.0,0.98
54537,1.0,1.0
54538,1.0,0.8571428571428571
54539,1.0,1.0
54540,0.6666666666666666,1.0
54541,1.0,1.0
54542,0.4444444444444444,0.7777777777777778
54543,1.0,1.0
54544,1.0,1.0
54545,1.0,0.9285714285714286
54546,1.0,1.0
54547,0.5714285714285714,0.9047619047619048
54548,1.0,1.0
54549,0.3333333333333333,1.0
54550,1.0,1.0
54551,1.0,1.0
54552,1.0,1.0
54553,1.0,1.0
54554,0.8571428571428571,1.0
54555,0.5,0.5
54556,1.0,1.0
54557,0.6666666666666666,1.0
54558,1.0,1.0
54559,1.0,1.0
54560,0.6666666666666666,0.3333333333333333
54561,1.0,1.0
54562,1.0,1.0
54563,0.3333333333333333,1.0
54564,0.75,0.75
54565,1.0,1.0
54566,0.6666666666666666,1.0
54567,0.835820895522388,0.9032258064516129
54568,1.0,1.0
54569,1.0,1.0
54570,0.5,1.0
54571,1.0,1.0
54572,0.0,1.0
54573,1.0,1.0
54574,1.0,1.0
54575,1.0,1.0
54576,0.3333333333333333,1.0
54577,0.9523809523809523,0.8571428571428571
54578,0.9245283018867925,0.9245283018867925
54579,1.0,1.0
54580,0.8333333333333334,1.0
54581,1.0,1.0
54582,0.3333333333333333,1.0
54583,1.0,1.0
54584,1.0,1.0
54585,1.0,0.5
54586,0.6666666666666666,1.0
54587,1.0,0.96875
54588,0.5,0.9333333333333333
54589,0.2857142857142857,0.5714285714285714
54590,1.0,1.0
54591,1.0,1.0
54592,0.2222222222222222,0.5555555555555556
54593,1.0,1.0
54594,0.9642857142857143,1.0
54595,1.0,1.0
54596,1.0,1.0
54597,0.9523809523809523,0.9047619047619048
54598,1.0,1.0
54599,0.3333333333333333,1.0
54600,1.0,1.0
54601,0.8888888888888888,0.7777777777777778
54602,1.0,0.9545454545454546
54603,1.0,1.0
54604,1.0,1.0
54605,0.9375,0.875
54606,1.0,0.9285714285714286
54607,1.0,1.0
54608,1.0,1.0
54609,1.0,1.0
54610,1.0,1.0
54611,1.0,1.0
54612,0.8823529411764706,0.75
54613,0.8235294117647058,1.0
54614,0.8235294117647058,0.9411764705882353
54615,1.0,1.0
54616,0.6470588235294118,0.5
54617,0.3333333333333333,1.0
54618,1.0,0.8888888888888888
54619,0.6666666666666666,0.6666666666666666
54620,1.0,1.0
54621,0.3333333333333333,1.0
54622,1.0,1.0
54623,0.3333333333333333,1.0
54624,0.75,1.0
54625,0.9310344827586207,0.9649122807017544
54626,0.9333333333333333,0.9333333333333333
54627,0.3333333333333333,0.3333333333333333
54628,1.0,1.0
54629,0.3333333333333333,1.0
54630,1.0,1.0
54631,1.0,1.0
54632,0.38461538461538464,0.5833333333333334
54633,0.3333333333333333,1.0
54634,1.0,1.0
54635,1.0,1.0
54636,1.0,1.0
54637,1.0,1.0
54638,0.2631578947368421,0.4375
54639,0.9,1.0
54640,0.3684210526315789,0.6216216216216216
54641,0.75,0.5
54642,0.8076923076923077,0.9166666666666666
54643,0.6,0.4
54644,0.20967741935483872,0.5409836065573771
54645,1.0,1.0
54646,1.0,1.0
54647,1.0,0.6666666666666666
54648,1.0,1.0
54649,1.0,1.0
54650,1.0,1.0
54651,1.0,1.0
54652,1.0,1.0
54653,0.3333333333333333,1.0
54654,0.6666666666666666,0.9523809523809523
54655,1.0,1.0
54656,1.0,1.0
54657,1.0,0.9310344827586207
54658,0.9375,0.875
54659,1.0,1.0
54660,1.0,1.0
54661,0.6666666666666666,0.8888888888888888
54662,1.0,0.95
54663,1.0,1.0
54664,0.9375,0.875
54665,1.0,1.0
54666,0.7272727272727273,1.0
54667,1.0,1.0
54668,0.75,0.8571428571428571
54669,0.6666666666666666,0.8888888888888888
54670,1.0,1.0
54671,0.96,0.96
54672,1.0,1.0
54673,1.0,1.0
54674,1.0,1.0
54675,0.8,1.0
54676,1.0,1.0
54677,1.0,1.0
54678,0.3,0.4444444444444444
54679,1.0,1.0
54680,1.0,1.0
54681,0.7619047619047619,0.9523809523809523
54682,0.925,0.8717948717948718
54683,1.0,1.0
54684,1.0,1.0
54685,1.0,1.0
54686,1.0,1.0
54687,0.8571428571428571,1.0
54688,0.8846153846153846,0.9615384615384616
54689,0.42857142857142855,0.5714285714285714
54690,1.0,1.0
54691,1.0,1.0
54692,1.0,1.0
54693,1.0,1.0
54694,1.0,1.0
54695,1.0,1.0
54696,1.0,1.0
54697,1.0,1.0
54698,1.0,1.0
54699,1.0,0.5
54700,1.0,1.0
54701,1.0,1.0
54702,1.0,1.0
54703,1.0,1.0
54704,1.0,1.0
54705,0.3333333333333333,0.5
54706,1.0,1.0
54707,1.0,0.5
54708,0.8333333333333334,0.8333333333333334
54709,1.0,0.8461538461538461
54710,0.7142857142857143,0.8571428571428571
54711,1.0,1.0
54712,0.7142857142857143,1.0
54713,1.0,1.0
54714,0.5,0.75
54715,1.0,0.8888888888888888
54716,1.0,1.0
54717,1.0,1.0
54718,1.0,1.0
54719,1.0,0.6666666666666666
54720,1.0,1.0
54721,0.9090909090909091,1.0
54722,0.5454545454545454,1.0
54723,0.34782608695652173,0.7
54724,1.0,1.0
54725,1.0,1.0
54726,1.0,1.0
54727,1.0,1.0
54728,0.8333333333333334,0.8333333333333334
54729,0.5294117647058824,0.875
54730,1.0,1.0
54731,0.5,0.8333333333333334
54732,1.0,1.0
54733,1.0,1.0
54734,1.0,1.0
54735,1.0,1.0
54736,0.7777777777777778,0.8888888888888888
54737,1.0,1.0
54738,1.0,1.0
54739,1.0,1.0
54740,1.0,1.0
54741,1.0,1.0
54742,0.3333333333333333,1.0
54743,1.0,1.0
54744,0.8333333333333334,1.0
54745,1.0,1.0
54746,1.0,1.0
54747,0.75,0.625
54748,1.0,1.0
54749,0.25,1.0
54750,1.0,1.0
54751,1.0,1.0
54752,0.6,0.75
54753,0.8,0.6
54754,1.0,1.0
54755,1.0,1.0
54756,0.875,0.8947368421052632
54757,1.0,1.0
54758,0.8947368421052632,0.9444444444444444
54759,1.0,1.0
54760,1.0,1.0
54761,1.0,1.0
54762,0.0,0.5
54763,1.0,1.0
54764,1.0,0.9411764705882353
54765,1.0,1.0
54766,0.3333333333333333,1.0
54767,0.25,0.75
54768,0.5,0.75
54769,0.3333333333333333,0.6666666666666666
54770,0.5294117647058824,0.5882352941176471
54771,1.0,1.0
54772,1.0,1.0
54773,1.0,1.0
54774,1.0,1.0
54775,1.0,1.0
54776,0.0,
54777,1.0,1.0
54778,0.9696969696969697,0.8787878787878788
54779,1.0,1.0
54780,0.8,0.6
54781,1.0,1.0
54782,1.0,1.0
54783,1.0,1.0
54784,0.5,1.0
54785,1.0,1.0
54786,1.0,1.0
54787,1.0,1.0
54788,1.0,1.0
54789,1.0,1.0
54790,1.0,1.0
54791,0.3333333333333333,1.0
54792,1.0,1.0
54793,0.75,0.5
54794,1.0,1.0
54795,0.6,0.6
54796,1.0,1.0
54797,1.0,1.0
54798,1.0,1.0
54799,1.0,1.0
54800,1.0,1.0
54801,1.0,1.0
54802,1.0,1.0
54803,0.5,1.0
54804,1.0,1.0
54805,1.0,0.8888888888888888
54806,1.0,1.0
54807,1.0,1.0
54808,1.0,1.0
54809,1.0,1.0
54810,1.0,1.0
54811,1.0,1.0
54812,0.6666666666666666,0.7777777777777778
54813,1.0,1.0
54814,0.3333333333333333,1.0
54815,0.8974358974358975,0.9714285714285714
54816,0.75,1.0
54817,0.6,0.8
54818,1.0,1.0
54819,0.0,0.8
54820,1.0,1.0
54821,0.3333333333333333,1.0
54822,0.3333333333333333,0.6
54823,1.0,1.0
54824,0.7142857142857143,0.7142857142857143
54825,0.3333333333333333,1.0
54826,0.0,0.8571428571428571
54827,0.8888888888888888,1.0
54828,0.5555555555555556,0.8888888888888888
54829,1.0,1.0
54830,1.0,1.0
54831,0.95,1.0
54832,1.0,1.0
54833,0.3333333333333333,1.0
54834,1.0,1.0
54835,0.8,0.8
54836,0.3333333333333333,1.0
54837,1.0,1.0
54838,0.58,0.8
54839,0.2558139534883721,0.7297297297297297
54840,0.11764705882352941,0.75
54841,0.75,1.0
54842,1.0,1.0
54843,0.9215686274509803,0.8979591836734694
54844,0.3333333333333333,1.0
54845,1.0,1.0
54846,0.75,1.0
54847,1.0,1.0
54848,1.0,1.0
54849,0.40625,0.765625
54850,1.0,0.9473684210526315
54851,1.0,1.0
54852,0.8888888888888888,1.0
54853,0.5538461538461539,0.6379310344827587
54854,1.0,1.0
54855,1.0,1.0
54856,1.0,1.0
54857,1.0,1.0
54858,0.6666666666666666,1.0
54859,1.0,1.0
54860,0.6,1.0
54861,1.0,1.0
54862,1.0,1.0
54863,1.0,1.0
54864,1.0,1.0
54865,0.6835443037974683,0.5652173913043478
54866,0.7391304347826086,0.8181818181818182
54867,0.4117647058823529,0.6875
54868,1.0,1.0
54869,1.0,1.0
54870,0.5882352941176471,0.8043478260869565
54871,1.0,1.0
54872,1.0,1.0
54873,0.7692307692307693,0.8461538461538461
54874,1.0,1.0
54875,0.3,0.6896551724137931
54876,1.0,1.0
54877,1.0,1.0
54878,0.5,0.75
54879,1.0,1.0
54880,1.0,1.0
54881,1.0,1.0
54882,1.0,1.0
54883,1.0,1.0
54884,1.0,1.0
54885,1.0,1.0
54886,1.0,1.0
54887,0.9090909090909091,1.0
54888,0.9473684210526315,0.8653846153846154
54889,0.0,0.5
54890,1.0,1.0
54891,0.5555555555555556,0.8888888888888888
54892,0.8888888888888888,0.75
54893,1.0,1.0
54894,1.0,1.0
54895,1.0,1.0
54896,0.75,0.9090909090909091
54897,1.0,1.0
54898,1.0,1.0
54899,0.5,0.7777777777777778
54900,1.0,1.0
54901,1.0,1.0
54902,1.0,1.0
54903,1.0,1.0
54904,0.5263157894736842,0.5789473684210527
54905,0.9583333333333334,0.9166666666666666
54906,0.8333333333333334,1.0
54907,0.8333333333333334,0.8333333333333334
54908,1.0,1.0
54909,1.0,1.0
54910,1.0,1.0
54911,1.0,1.0
54912,1.0,1.0
54913,0.4,0.8
54914,0.75,0.7722772277227723
54915,1.0,0.625
54916,0.9777777777777777,0.9555555555555556
54917,0.9090909090909091,0.9090909090909091
54918,0.6428571428571429,0.9230769230769231
54919,0.4090909090909091,0.5
54920,1.0,1.0
54921,0.65,0.9333333333333333
54922,0.6842105263157895,0.9473684210526315
54923,0.6428571428571429,0.9230769230769231
54924,1.0,1.0
54925,1.0,1.0
54926,0.5454545454545454,0.9090909090909091
54927,1.0,1.0
54928,1.0,1.0
54929,1.0,0.5
54930,1.0,0.8181818181818182
54931,1.0,1.0
54932,1.0,1.0
54933,1.0,1.0
54934,1.0,1.0
54935,0.8245614035087719,0.7857142857142857
54936,0.6666666666666666,1.0
54937,0.42857142857142855,0.875
54938,0.18181818181818182,0.8181818181818182
54939,1.0,1.0
54940,1.0,1.0
54941,1.0,1.0
54942,1.0,1.0
54943,1.0,1.0
54944,0.6,0.6
54945,1.0,0.9411764705882353
54946,0.9607843137254902,0.94
54947,1.0,1.0
54948,1.0,1.0
54949,1.0,1.0
54950,0.3333333333333333,0.6
54951,1.0,1.0
54952,1.0,0.9655172413793104
54953,1.0,1.0
54954,1.0,1.0
54955,0.75,0.95
54956,0.3333333333333333,1.0
54957,0.7857142857142857,0.9285714285714286
54958,1.0,1.0
54959,1.0,1.0
54960,1.0,1.0
54961,0.8888888888888888,0.6666666666666666
54962,0.5,0.5
54963,1.0,1.0
54964,1.0,0.75
54965,1.0,1.0
54966,1.0,1.0
54967,0.4,0.6
54968,0.8,0.8
54969,0.9285714285714286,0.8571428571428571
54970,0.38461538461538464,0.6153846153846154
54971,1.0,1.0
54972,1.0,1.0
54973,0.9019607843137255,0.88
54974,0.6666666666666666,0.3333333333333333
54975,1.0,0.8888888888888888
54976,0.0,1.0
54977,0.6666666666666666,1.0
54978,1.0,1.0
54979,0.3333333333333333,1.0
54980,0.6666666666666666,0.3333333333333333
54981,1.0,1.0
54982,0.8857142857142857,1.0
54983,1.0,1.0
54984,1.0,1.0
